,parentesco1,hhsize,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,SQBescolari,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,Target,JM_Sum_of_Tablets,Total Sum Years of Schooling,JM_People_Educ_LT5,JM_People_Educ_LT10,JM_People_Educ_LT15,JM_People_Educ_LT20,JM_People_Educ_LT25,JM_1YrBehindSchool,JM_2YrBehindSchool,JM_3YrBehindSchool,JM_4YrBehindSchool,JM_5YrBehindSchool,JM_Sum_of_Disabled,JM_Sum_Of_Males,JM_Sum_Of_Females,JM_estadocivil1,JM_estadocivil2,JM_estadocivil3,JM_estadocivil4,JM_estadocivil5,JM_estadocivil6,JM_estadocivil7,JM_parentesco1,JM_parentesco2,JM_parentesco3,JM_parentesco4,JM_parentesco5,JM_parentesco6,JM_parentesco7,JM_parentesco8,JM_parentesco9,JM_parentesco10,JM_parentesco11,JM_parentesco12,JM_instlevel1,JM_instlevel2,JM_instlevel3,JM_instlevel4,JM_instlevel5,JM_instlevel6,JM_instlevel7,JM_instlevel8,JM_instlevel9,JM_mobilephone,Target_new
2490,1,4,0.0,0,5,0,1,1,0.0,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,1,4,0.33333334,6,0,10.0,3,1.3333334,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,36,16,36,0,1.7777778999999998,0.11111112,100.0,2,0,40,0,2,3,4,4,0,0,0,0,0,1,3,1,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,4,0
2491,1,1,0.0,0,4,0,1,1,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,6,6.0,2,0.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,36,1,0,0,0.25,0.0,36.0,4,0,6,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2492,1,4,120000.0,0,4,0,1,1,0.0,0,1,1,1,2,3,1,3,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,0,4,0.33333334,6,0,6.666666499999999,2,2.0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,36,16,36,1,4.0,0.11111112,44.444443,3,0,20,1,4,4,4,4,0,0,0,0,0,0,1,3,1,0,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,0
2493,1,4,0.0,0,5,0,1,1,0.0,0,2,2,0,2,2,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,1,0,15,17.0,3,1.3333334,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,225,16,0,4,1.7777778999999998,1.0,289.0,4,0,42,0,2,3,4,4,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,1
2494,1,3,0.0,0,4,0,1,1,0.0,0,0,0,1,2,3,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,3,2,0,6,6.0,2,1.5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,36,9,0,4,2.25,4.0,36.0,4,0,14,1,3,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,1
2495,1,3,0.0,0,7,0,1,1,0.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,0,11,0,13.666667000000002,3,1.0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,121,9,121,0,1.0,0.0,186.77778999999998,4,0,41,0,0,2,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1
2496,1,1,0.0,0,4,0,1,1,0.0,0,1,1,0,0,0,0,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,6,0,6.0,2,2.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,36,1,36,0,4.0,0.0,36.0,4,0,6,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2497,1,5,0.0,0,6,0,1,0,0.0,0,3,3,1,1,2,1,4,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,3,0,5,0.66666669,6,0,9.666667,3,1.6666666,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,36,25,36,4,2.7777777,0.44444448,93.44445,2,0,38,1,4,4,5,5,0,1,0,0,0,0,3,2,1,0,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,5,0
2498,1,4,51596.3696221474,1,3,0,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,1,0,4,3,0,5,13.0,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,25,16,0,9,16.0,9.0,169.0,1,0,27,0,4,4,4,4,0,0,0,0,0,0,2,2,0,0,0,0,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
2499,1,5,80000.0,0,4,0,1,1,0.0,0,1,1,2,2,4,2,3,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,2,1,5,4,0,9,4.5,2,2.5,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,81,25,0,9,6.25,16.0,20.25,2,0,13,4,5,5,5,5,1,0,0,0,0,1,1,4,2,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,5,0
2500,1,7,0.0,0,5,0,1,1,0.0,2,1,3,0,4,4,2,5,7,7,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,5,0,7,0.40000001,0,8,9.8000002,3,2.3333333,1,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,64,49,0,4,5.4444442,0.16000001,96.040001,2,0,49,2,5,7,7,7,0,0,0,0,0,0,3,4,2,0,2,0,1,0,2,1,0,3,0,1,2,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,7,0
2501,1,4,0.0,0,4,0,1,1,0.0,0,2,2,1,1,2,1,3,4,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,1,0,11,8.5,2,2.0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,121,16,0,4,4.0,1.0,72.25,2,0,24,1,3,4,4,4,0,0,0,0,0,0,2,2,1,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4,0
2502,1,2,0.0,0,6,0,1,1,0.0,0,2,2,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,5,0,8.0,2,1.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,25,4,25,0,1.0,0.0,64.0,4,0,16,0,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1
2503,1,2,0.0,0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,2,0,2,0,3.5,2,1.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,4,4,4,0,1.0,0.0,12.25,4,0,7,1,2,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1
2504,1,2,0.0,0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,3,0,4.5,2,1.0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,9,4,9,0,1.0,0.0,20.25,1,0,9,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
2505,1,4,0.0,0,4,0,1,1,0.0,2,0,2,0,2,2,2,2,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,4,1,0,0,3.0,2,2.0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,16,0,4,4.0,1.0,9.0,4,0,7,3,4,4,4,4,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,1
2506,1,4,0.0,0,5,0,1,1,0.0,1,1,2,0,2,2,1,3,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,0,4,1,0,6,8.5,3,1.3333334,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,36,16,0,4,1.7777778999999998,1.0,72.25,4,0,26,1,3,4,4,4,1,0,0,0,0,1,2,2,1,0,0,0,2,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,4,1
2507,1,2,0.0,0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,2,0,6,0,6.0,2,1.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,36,4,36,0,1.0,0.0,36.0,4,0,12,0,2,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1
2508,1,2,70000.0,0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,8,0,9.5,2,1.0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,64,4,64,0,1.0,0.0,90.25,4,0,19,0,1,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
2509,1,1,51596.3696221474,0,1,0,1,1,0.0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1.0,0.0,0.0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2510,1,3,0.0,0,3,0,1,1,0.0,0,1,1,0,2,2,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,2,3,2,5,0,7.333333500000001,2,1.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,25,9,25,0,2.25,4.0,53.777779,2,0,22,0,2,3,3,3,0,0,0,0,0,2,1,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0
2511,1,4,150000.0,0,6,0,1,1,0.0,2,1,3,0,1,1,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,1,11,0,13.5,2,2.0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,121,16,121,4,4.0,1.0,182.25,4,0,29,2,2,3,4,4,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,4,1
2512,1,2,40000.0,0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,2,0,0,7,4.5,3,0.66666669,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,49,4,0,0,0.44444448,0.0,20.25,2,0,9,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
2513,1,2,0.0,0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,0,6,9.5,2,1.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,36,4,0,0,1.0,0.0,90.25,4,0,19,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
2514,1,6,90000.0,0,5,0,1,1,0.0,0,2,2,1,3,4,1,5,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,3,0,6,1,0,6,9.0,3,2.0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,1,0,36,36,0,9,4.0,1.0,81.0,4,0,36,1,6,6,6,6,0,0,0,0,0,1,2,4,1,2,0,0,1,0,2,1,1,0,3,0,0,0,0,0,0,1,0,1,0,3,2,0,0,0,0,0,6,1
2515,1,4,0.0,0,4,0,1,1,0.0,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,0,4,0.33333334,6,0,11.333333,2,2.0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,36,16,36,1,4.0,0.11111112,128.44444,4,0,34,0,2,4,4,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,1
2516,1,4,50000.0,0,4,0,1,1,0.0,1,1,2,1,1,2,2,2,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,1,6,0,9.0,2,2.0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,36,16,36,4,4.0,1.0,81.0,2,0,18,2,3,4,4,4,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,4,0
2517,1,4,60000.0,0,4,0,1,1,0.0,1,1,2,0,2,2,1,3,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,0,4,0.33333334,0,0,4.3333335,2,2.0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,0,16,0,1,4.0,0.11111112,18.777779000000002,1,0,13,2,4,4,4,4,0,0,0,0,0,1,2,2,1,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,4,0
2518,1,5,0.0,0,5,0,1,1,0.0,0,2,2,0,3,3,0,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,0,5,1.5,5,0,3.0,3,1.6666666,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,25,25,25,9,2.7777777,2.25,9.0,1,0,24,1,5,5,5,5,2,0,0,0,0,0,2,3,0,2,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,5,0
2519,1,6,0.0,0,3,0,1,1,0.0,0,2,2,1,3,4,1,5,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,0,6,1,2,0,7.333333500000001,2,3.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,4,36,4,9,9.0,1.0,53.777779,4,0,30,2,6,6,6,6,0,1,0,0,0,0,2,4,1,2,0,0,0,0,3,1,1,1,2,0,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,6,1
2520,1,4,77000.0,0,6,0,1,1,0.0,0,2,2,0,2,2,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,4,0,6,0,9.75,4,1.0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,1,0,36,16,36,0,1.0,0.0,95.0625,4,0,39,0,2,3,4,4,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,1
2521,1,7,0.0,1,4,0,1,1,0.0,2,1,3,1,3,4,3,4,7,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,3,0,7,1.3333334,0,7,8.333333,2,3.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,49,49,0,16,12.25,1.7777778999999998,69.444443,1,0,31,3,6,7,7,7,0,0,0,0,0,0,3,4,3,0,0,0,3,0,1,1,0,2,0,0,0,1,0,1,0,2,0,3,0,1,2,1,0,0,0,0,7,0
2522,1,5,0.0,0,5,0,1,1,0.0,1,2,3,0,2,2,1,4,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,3,0,5,0.66666669,0,11,7.666666499999999,3,1.6666666,1,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,121,25,0,4,2.7777777,0.44444448,58.777775,4,5,34,1,3,5,5,5,0,0,0,0,0,0,3,2,1,0,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,5,1
2523,1,4,0.0,0,4,0,1,1,0.0,0,2,2,0,2,2,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0,4,0.33333334,7,0,12.666667,3,1.3333334,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,49,16,49,1,1.7777778999999998,0.11111112,160.44446000000002,4,0,48,0,1,2,4,4,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,1
2524,1,3,0.0,0,5,0,1,1,0.0,0,2,2,0,1,1,0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,3,0.5,0,2,3.6666667,3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,9,0,0,1.0,0.25,13.444445000000002,4,0,11,2,3,3,3,3,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1
2525,1,2,100000.0,0,3,0,1,1,0.0,0,2,2,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,14,0,14.0,2,1.0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,196,4,196,0,1.0,0.0,196.0,4,0,28,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1
2526,1,2,0.0,0,6,0,1,1,0.0,1,0,1,0,1,1,1,1,2,2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,2,1,0,8,8.0,4,1.75,1,0,0,0,0,0,1,5,0,0,0,0,1,0,1,0,64,4,0,1,3.0625,1.0,64.0,1,0,8,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
2527,1,3,100000.0,0,4,0,1,1,0.0,0,1,1,0,2,2,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,9,0,6.5,2,1.5,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,81,9,81,1,2.25,0.25,42.25,4,0,18,1,3,3,3,3,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1
2528,1,2,0.0,0,4,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,13,0,11.0,2,1.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,169,4,169,0,1.0,0.0,121.0,4,0,22,0,1,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1
2529,1,2,0.0,0,5,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,1,5,0,5.0,3,0.66666669,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,25,4,25,0,0.44444448,1.0,25.0,4,0,10,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1
