,idhogar,parentesco1,Id,hhsize,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,SQBescolari,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,JM_Sum_of_Tablets,Total Sum Years of Schooling,JM_People_Educ_LT5,JM_People_Educ_LT10,JM_People_Educ_LT15,JM_People_Educ_LT20,JM_People_Educ_LT25,JM_1YrBehindSchool,JM_2YrBehindSchool,JM_3YrBehindSchool,JM_4YrBehindSchool,JM_5YrBehindSchool,JM_Sum_of_Disabled,JM_Sum_Of_Males,JM_Sum_Of_Females,JM_estadocivil1,JM_estadocivil2,JM_estadocivil3,JM_estadocivil4,JM_estadocivil5,JM_estadocivil6,JM_estadocivil7,JM_parentesco1,JM_parentesco2,JM_parentesco3,JM_parentesco4,JM_parentesco5,JM_parentesco6,JM_parentesco7,JM_parentesco8,JM_parentesco9,JM_parentesco10,JM_parentesco11,JM_parentesco12,JM_instlevel1,JM_instlevel2,JM_instlevel3,JM_instlevel4,JM_instlevel5,JM_instlevel6,JM_instlevel7,JM_instlevel8,JM_instlevel9,JM_mobilephone
2694,2cfef894e,1,ID_3a9ae83a1,5,,0,5,0,1,1,,0,3,3,1,1,2,1,4,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,3,0,5,0.66666669,5,no,6.3333335,4,1.25,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,25,25,25,4,1.5625,0.44444448,40.111115000000005,0,25,1,5,5,5,5,0,0,1,0,0,0,3,2,1,0,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,5
2695,dd8a4bfcb,1,ID_cc2d9556c,5,,0,3,0,1,0,,0,4,4,0,1,1,0,5,5,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,3,0,5,0.66666669,6,no,4.0,2,2.5,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,36,25,36,4,6.25,0.44444448,16.0,0,29,1,4,5,5,5,0,0,0,0,0,1,4,1,0,0,2,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,5
2696,2c9872b82,1,ID_473fb3b8f,6,50000.0,0,4,0,1,1,,0,2,2,1,3,4,1,5,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,2,0,6,2,no,6,8.5,2,3.0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,36,36,0,16,9.0,4.0,72.25,0,34,1,5,6,6,6,1,1,0,1,0,0,2,4,1,2,2,0,0,0,1,1,1,2,0,1,1,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,6
2697,27c372a8b,1,ID_e4d9ce494,4,40000.0,0,4,0,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,0,4,yes,11,no,11.0,3,1.3333334,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,121,16,121,4,1.7777778999999998,1.0,121.0,4,26,2,2,4,4,4,0,0,0,0,0,0,2,2,1,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4
2698,3532fcc9d,1,ID_60164c301,5,,0,5,0,1,1,1.0,1,1,2,1,2,3,2,3,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3,2,0,5,1.5,11,no,11.0,3,1.6666666,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,121,25,121,9,2.7777777,2.25,121.0,5,28,2,3,5,5,5,0,0,0,0,0,0,2,3,2,0,2,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,5
2699,66480ffb2,1,ID_81ff01c6d,3,,0,5,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,9,no,7.5,3,1.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,81,9,81,1,1.0,0.25,56.25,0,18,1,3,3,3,3,0,0,0,0,1,1,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
2700,eede4da9b,1,ID_a24f371d9,2,,0,5,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,2,8,6,no,4.5,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,36,4,36,0,1.0,64.0,20.25,0,9,1,2,2,2,2,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2701,6fd6049bc,1,ID_d7dcb72ab,2,,0,5,0,1,1,,0,1,1,0,1,1,0,2,2,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,2,no,11,no,11.0,4,1.25,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,121,4,121,0,1.5625,0.0,121.0,0,22,0,0,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2702,384934f6a,1,ID_2e8c904a5,2,,0,4,0,1,1,,0,2,2,0,0,0,0,2,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,2,no,6,no,3.5,2,1.0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,36,4,36,0,1.0,0.0,12.25,0,7,1,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
2703,05e1d4a10,1,ID_9e6dbaf2b,3,,0,4,0,1,1,,0,0,0,2,1,3,2,1,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,3,2,no,9,9.0,2,1.5,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,81,9,0,4,2.25,4.0,81.0,0,14,2,3,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
2704,764424047,1,ID_d8fc8e9e5,4,45000.0,0,4,0,1,1,,1,1,2,1,1,2,2,2,4,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,yes,11,no,9.0,2,2.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,121,16,121,4,4.0,1.0,81.0,0,18,2,3,4,4,4,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,4
2705,36b3c998e,1,ID_6257f7eb8,5,,0,4,0,1,1,,0,2,2,1,2,3,1,4,5,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,0,5,1.5,no,3,8.5,3,1.6666666,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,1,9,25,0,9,2.7777777,2.25,72.25,0,25,2,5,5,5,5,0,1,0,0,0,0,2,3,1,0,0,2,0,0,2,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,5
2706,25150bff9,1,ID_9ba1661eb,3,,0,3,0,1,1,,1,1,2,0,1,1,1,2,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,6,no,6.0,2,1.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,36,9,36,1,2.25,0.25,36.0,0,15,1,3,3,3,3,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
2707,f48d96a60,1,ID_c96e06641,3,,0,3,0,1,1,,0,1,1,0,2,2,0,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,no,6,6.0,2,1.5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,36,9,0,1,2.25,0.25,36.0,0,18,0,3,3,3,3,0,0,0,1,0,0,1,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3
2708,3852ceb26,1,ID_3281389b5,4,,0,6,0,1,1,2.0,1,1,2,0,2,2,1,3,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,yes,5,no,13.5,4,1.0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,25,16,25,4,1.0,1.0,182.25,4,27,1,2,4,4,4,0,0,0,0,0,0,2,2,1,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,4
2709,32ef9f3e6,1,ID_327d3cea6,3,40000.0,0,3,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,3,0.5,no,7,8.0,2,1.5,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,49,9,0,1,2.25,0.25,64.0,0,25,0,3,3,3,3,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2710,c6419838b,1,ID_38ea783dc,2,,0,4,0,1,0,,0,2,2,0,0,0,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,no,6,no,6.0,3,0.66666669,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,36,4,36,0,0.44444448,0.0,36.0,0,12,0,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2
2711,7a641e0ea,1,ID_0d4ce6e99,3,,0,5,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,5,no,8.5,2,1.5,0,0,0,0,1,0,1,6,0,0,0,0,1,0,0,1,25,9,25,1,2.25,0.25,72.25,0,21,1,2,3,3,3,1,0,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3
2712,89c5144c1,1,ID_0b02c57fb,5,,0,5,0,1,1,,2,1,3,0,2,2,2,3,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,3,1,5,1.5,no,11,8.666667,3,1.6666666,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,121,25,0,4,2.7777777,2.25,75.111115,0,26,2,4,5,5,5,0,0,0,0,0,0,3,2,2,0,2,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,0,1,1,1,0,0,0,0,5
2713,c80476225,1,ID_978611f7a,4,,0,5,0,1,1,,0,0,0,1,3,4,1,3,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,4,3,no,6,16.0,3,1.3333334,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,36,16,0,9,1.7777778999999998,9.0,256.0,0,27,0,3,4,4,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
2714,feb080b82,1,ID_e6a601b7e,1,100000.0,0,3,0,1,1,,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,16,no,16.0,2,0.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,256,1,256,0,0.25,64.0,256.0,0,16,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2715,b43f952d3,1,ID_4f79572fe,6,,0,5,0,1,1,,0,3,3,2,1,3,2,4,6,6,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,4,0,6,0.5,5,no,7.0,3,2.0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,25,36,25,4,4.0,0.25,49.0,0,34,2,5,6,6,6,0,0,0,0,0,0,3,3,1,0,2,0,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,6
2716,c3cfd5a19,1,ID_fc355fc5a,6,,0,6,0,1,1,,2,2,4,1,1,2,3,3,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,0,6,2,6,no,8.5,4,1.5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,36,36,36,16,2.25,4.0,72.25,0,26,3,5,6,6,6,0,0,0,0,0,0,4,2,2,0,0,0,1,0,3,1,0,1,0,0,4,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,6
2717,4de4c1ef4,1,ID_588e5550a,2,,0,6,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,yes,14,no,12.5,3,0.66666669,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,196,4,196,0,0.44444448,1.0,156.25,0,25,0,0,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
2718,7e09a2639,1,ID_be8ab8860,3,350000.0,0,4,0,1,1,,0,1,1,1,1,2,1,2,3,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,3,0.5,6,no,10.0,2,1.5,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,36,9,36,1,2.25,0.25,100.0,0,20,1,2,3,3,3,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3
2719,3b2231792,1,ID_f5bc335c1,2,,0,3,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,2,no,6,no,6.0,2,1.0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,36,4,36,0,1.0,0.0,36.0,0,12,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2720,48bb3bfb1,1,ID_fa7daf548,2,294000.0,0,4,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,2,no,6,no,9.0,3,0.66666669,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,36,4,36,0,0.44444448,0.0,81.0,0,18,0,1,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
2721,bac22a6bf,1,ID_f46acffda,4,,0,3,0,1,1,,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,3,0,4,0.33333334,7,no,8.0,2,2.0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,49,16,49,1,4.0,0.11111112,64.0,0,34,0,2,4,4,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,4
2722,9c88ad86a,1,ID_821ce8ce8,4,,0,4,0,1,1,,2,0,2,1,1,2,3,1,4,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,0,4,3,no,6,6.0,2,2.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,36,16,0,9,4.0,9.0,36.0,0,10,3,4,4,4,4,1,0,0,0,0,0,2,2,2,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
2723,6ef73a400,1,ID_8e99487fd,2,,0,3,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,no,no,6,6.0,2,1.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,36,4,0,0,1.0,0.0,36.0,0,12,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2724,5ab4fa30f,1,ID_dd5336d7b,4,,0,4,0,1,1,,1,2,3,0,1,1,1,3,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,4,yes,6,no,7.5,2,2.0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,36,16,36,4,4.0,1.0,56.25,0,22,1,4,4,4,4,0,0,0,0,0,0,3,1,1,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4
2725,d75ff881d,1,ID_c53d15751,1,55000.0,0,2,0,1,1,,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,no,11,no,11.0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,121,1,121,0,1.0,0.0,121.0,0,11,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2726,4d8d83f55,1,ID_c4dc25204,3,,0,3,0,1,1,,0,1,1,1,1,2,1,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,3,0.5,7,no,9.0,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,49,9,49,1,9.0,0.25,81.0,0,18,1,2,3,3,3,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3
2727,fcaaa4204,1,ID_354f3d1ad,4,,0,5,0,1,1,,0,1,1,0,3,3,0,4,4,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,1,4,yes,no,6,4.6666665,3,1.3333334,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,36,16,0,1,1.7777778999999998,1.0,21.777777,0,24,1,3,4,4,4,0,0,0,0,0,0,1,3,0,0,0,0,1,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,4
2728,0bf6d37b5,1,ID_af6d6bdce,2,,0,5,0,1,1,,0,0,0,0,2,2,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,yes,no,6,6.0,3,0.66666669,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,36,4,0,1,0.44444448,1.0,36.0,0,14,0,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
2729,e235f37d4,1,ID_01fab5922,5,,0,5,0,1,1,,0,2,2,0,3,3,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,3,0,5,0.66666669,11,no,15.333332999999998,3,1.6666666,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,121,25,121,4,2.7777777,0.44444448,235.1111,0,56,0,0,5,5,5,0,0,0,0,0,1,2,3,0,0,2,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,5
2730,ad114fb02,1,ID_c9611d0a2,2,,0,5,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,2,yes,no,no,0.0,3,0.66666669,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0.44444448,1.0,0.0,0,0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2731,06ca88023,1,ID_34fa95ae4,9,,1,3,1,1,1,,1,0,1,6,2,8,7,2,9,9,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7,2,0,9,3.5,no,5,7.5,2,4.5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,25,81,0,49,20.25,12.25,56.25,0,18,7,8,9,9,9,1,0,0,0,0,1,1,8,7,0,0,0,0,0,2,1,0,1,0,0,7,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,9
2732,49ab69a0e,1,ID_7ac41d433,5,,0,5,0,1,1,,0,3,3,0,2,2,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4,0,5,0.25,3,no,8.25,3,1.6666666,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,9,25,9,1,2.7777777,0.0625,68.0625,0,38,2,3,4,5,5,0,0,0,0,0,0,3,2,0,0,2,0,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,5
